EDRPOU,Name,Address,Contacts,KOATUU,Кількість відходів по ПЗУВ,Кількість відходів в тоннах,Відходи I класу,Відходи II класу,Відходи III класу,Відходи IV класу
32547646,Товариство з обмеженою відповідальністю «Еліт-Фарм»,"49066, м. Дніпро, вул. Корнійчука, 4/94",elitpharmpriemnaia@gmail.com/(056) 3773401,1210136600,715.2898,63.7048,0.10550000000000001,0.0,2.5345,61.064800000000005
21660700,"ТОВ ""АВЕРС ЦЕНТР""","02091, м. Київ, вул. Вербицького, 1",info@avers-c.com.ua/390-00-93,8036300000,714.2,64.628,0.028,0.0,10.4,54.2
34056716,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АГРО-ТЕРРА-ІНВЕСТ""","62410, Харківська обл, Харківський р-н, село Мороховець, вул.Перемоги, буд.38",/057-747-3532,6325180704,714.06,110.625,0.075,0.4,0.59,109.56
23146870,"СЕЛЯНСЬКЕ (ФЕРМЕРСЬКЕ) ГОСПОДАРСТВО ""АГРОНОМ""","63601, Харківська обл., Шевченківський район, с. Огурцівка, вул. Безіменна, 8",/096-190-01-24,6325755104,714.06,110.625,0.075,0.4,0.59,109.56
23147763,"СІЛЬСЬКОГОСПОДАРЧИЙ КООПЕРАТИВ ""ВІТЯЗЬ""","63540, Харківська обл, Чугуївський район, село Коробочкине, вул.Миру, буд. 132 Г",/057-46-40-941,6325484001,714.06,110.625,0.075,0.4,0.59,109.56
20810310,"ТзОВ ""ФАРМА ЛАЙФ""","79040, м. Львів, вул. Д. Апостола, 2",/0000000,4610136300,713.6640000000001,149.029,0.08499999999999999,0.28,0.0,148.664
36424573,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КОМПАНІЯ « ПРОМТЕХУНІВЕРСАЛ»,"01011, м. Київ, вул. Генерала Алмазова, буд.6, кв.53",promu@ukr.net/(044)401-64-95,3222410600,713.3649999999999,156.41720000000004,0.0292,0.35,4.823,151.215
2896019295,ФОП Кидун Юрій Петрович,"10001, Житомир, вул. Гоголівська,96,69 (ф.адр.:с. Добринь, Хорошівський р-н,)",lenakidun@gmail.com/0974303043,1821181801,713.1084999999999,357.247,0.051000000000000004,0.1875,0.15000000000000002,356.85850000000005
34971966,"ТОВ ""ХРИСТИНІВКА-ПРОДТОВАРИ""","20001 Черкаська обл., м. Христинівка, вул. Пушкіна, 113",x.prodtovaru@ukr.net/0474560153,7124610100,713.018,63.29200000000001,0.124,0.05,0.1,63.01800000000001
2676410472,ФОП Безинський Василь Олександрович,"12500, м. Коростишів, вул.Героїв Небесної Сотні, 68",sidorenko_zt@ukr.net/0985231276,1822510100,712.875,44.940000000000005,0.11399999999999999,0.14700000000000002,0.504,44.175000000000004
31613749,"ТОВ ""Дніпро-Бузький Морський термінал""","м. Миколаїв, вул. Дунаєва, 34/7, оф. 316",gyrskiy@me.com/0675198852,4810136300,712.68,54.93899999999999,0.006,1.2149999999999999,0.438,53.28
39622677,"ТОВ ""Миколаївський нафтоперевалювальний комплекс""","54018, м. Миколаїв, вул. Космонавтів, 1-Н",secretar@notc.com.ua/0512-50-82-40,4810136900,712.63,36.3959,0.0634,0.5205,2.032,33.78
36556701,"ТОВ ""Корчуватський комбінат""","03026, м. Київ, вул. пирогівський шлях, 135",korksm@i.kiev.ua/(044)525-03-79,8036100000,712.1,664.071,0.009000000000000001,0.0,0.062,664.0
2126713499,Фізична особа-підприємець Масловський Юрій Вячеславович,"54007, м. Миколаїв, Інгульський район, пров. Першотравневий, 18",timofeeva.lyudmila@list.ru/0512-58-15-41,4810136600,711.811,301.5362,0.0762,0.0,0.599,300.86100000000005
03757137,"Приватне підприємство ""Новий світ""","26131, Кіровоградська обл. Новоархангельський р-н., с. Тернівка, вул. Молодіжна 1",t.yasinska@tasagro.com/(0522)2-23-60,3523687000,711.338,338.294,0.018000000000000002,0.026,5.5120000000000005,332.738
32040840,"ТОВ ""МД ІСТЕЙТ""","69006, Запорізька область, м. Запоріжжя, вул. Валерія Лобановського, 6-А",alexey.tormyshev@mdgr.com.ua/790 17 42,1210137200,711.0630000000001,209.86610000000002,0.0501,0.35000000000000003,1.5530000000000002,207.913
30798535,"Сільськогосподарське товариство з обмеженою відповідальністю ""Промінь""","26030, вул. Садова 1, с. Защита, Новомиргородський район, Кіровоградська область",promin26044@ukr.net/0973552104,3523882501,710.1999999999999,7.15,0.0,1.3499999999999996,0.6,5.2
40222662,"ТОВ ""ХВИЛЯ ТИТАНУ""","49064, м. Дніпро, вул. Гомельська, буд. 59",hitltd1901@gmail.com/0508669732,1210138100,709.7427,119.32340000000002,0.0875,0.258,0.4952,118.4827
33360617,Приватне підприємство '' Лідер-ІН'',"27000, Кіровоградська область, смт. Добровеличківка, вул. Садова 1",Lider-in@ukr.net/05253 5-21-79,3521755100,709.34,3.4419999999999997,0.002,1.296,1.004,1.14
2133119037,ФОП Височанський С.М.,"56602, Миколаївська обл., м.Нова Одеса, вул.Декабристів, 20",vislena81@gmail.com/(067)959-78-40,4824810100,708.859,594.552,0.021,0.002,0.16999999999999998,594.359
39658620,"ТОВ ""Ширяєво хліб""",Одеська обл.смт Ширяєво .вул.Степова44 66800,shiryevohleb@gmail.com/048582-21-58,5125455100,708.5400000000001,157.8237,0.0837,0.0,2.7,155.04
33883696,"ТОВ ""Ант-М""","пр.Володимира Маяковського б.93-Б, кв.48 м.Київ 02138",probka22@gmail.com/(044)430-85-46,8036400000,708.182,21.4036,0.0336,0.0,10.588000000000001,10.781999999999998
34173314,"Фермерське господарство ""Вігес"" Ситнікова Геннадія Михайловича","62607, Харківська область, Великобурлуцький район, с. Плоске, вул. 1 Травня, 185",/05752-9-62-97,6321455123,708.01,99.77,0.06,0.5,1.2,98.00999999999999
2526713638,ПП Данилюк Ярослав Костянтинович,"Рожнятівський р-н., смт. Перегінське, вул. Велика, 231",danuliyk@ukr.net/0991665962,2624855800,708.0,708.0,0.0,0.0,0.0,708.0
32055244,"СТОВ ""Тростянчик""","24342, Вінницька обл., Тростянецький р-н, с.Тростянчик.",ctovtroctjnchik@ukr.net/0434329130,0524185901,707.572,129.3,0.008,0.7040000000000001,3.816,124.772
33519248,"ТОВ НВП ""Грифсканд-Свалява""","89300, м. Свалява, вул. Мендєлеєва, 1",office@gryfskand.com/0313373871,2124010100,706.677,676.683,0.006,0.0,0.0,676.6769999999999
2283814787,Фiзична особа-пiдприємець Ковач Зінаїда Василівна,"90513, Тячівський район, с. Дулово, вул. Садова, 36 (смт Буштино, вул. Травнева, 136)",ppvalentina2017@gmail.com/0680326038,2124455300,706.6500000000001,706.6500000000001,0.0,0.0,0.0,706.6500000000001
37282323,"ТОВ ""СВІПІТ""","39600,Полтавська обл.,м.Кременчук, вул. Троїцька, б.89А, офіс 305",svipit24@gmail.com/0506355477,5310436100,706.49,167.456,0.016,0.1,8.350000000000001,158.99
32274909,"Товариство з обмеженою відповідальністю ""Цвітна-Агро""","27320, Кіровоградська область, Олександрівський район, с. Цвітне",cvitne@ukr.net/(05242)73-3-94,3520588501,706.415,155.74400000000003,0.012,0.849,1.3679999999999999,153.51500000000001
41779923,"Товариство з обмеженою відповідальністю ""Буча Авто""","08292, Київська обл., м.Буча, вул. Депутатська 1-Б",igorlitvinenko@ukr.net/(044)364-21-24,3210800000,706.28,1.224,0.07200000000000001,0.6719999999999999,0.2,0.28
30028600,"ТзОВ ""Дунапак-Україна""","81500, Львівська обл., Жидачівський р-н., м. ГХодорів, вул. Стрілецька, 11",/0322901640,4621510500,706.224,58.709999999999994,0.09,0.396,0.0,58.22399999999999
35233190,ТОВ ПІІ Еконія,"19700, Черкаська обл., м. Золотоноша, вул. Шевченка, 24",zavod@econia.com.ua/0473721638,7110400000,706.172,236.455,0.07300000000000001,0.21,0.0,236.172
34295099,"ПАТ ""Укртелеком"" Закарпатська філія","04080, м. Київ, вул. Фрунзе, 127",YVoronych@ukrtelecom.ua/0312 671324,2110100000,706.1,261.99,0.02,0.6699999999999999,0.2,261.1
03447658,"Філія ""Білогірський райавтодор"" Дочірнього підприємства ""Хмельницький облавтодор"" Відкритого акціонерного товариства ""Державна акціонерна компанія ""Автомобільні дороги України""","30208, Хмельницька обл., Білогірський р-н, с. Мокроволя, вул. Вербова, 39",bilavtoek@ukrpost.ua/(03841)20239,6820386001,705.728,10.230000000000002,0.0,1.3819999999999997,0.12,8.728
31729918,"ПАТ ""Концерн Галнафтогаз"", офіс.м.Вінниця, вул.Залізнична, 13А","04070, м.Київ, вул.Набережно-Хрещатицька, б. 15-17/18",KSnisarenko@gng.com.ua/0673414165,0510100000,705.5390000000001,313.11749999999995,0.07850000000000001,0.0,0.0,313.039
32761156,"Приватне підприємство ""АЛГОЛ-2003""","08325, Київська обл, Бориспільський район, село Щасливе, вулиця Лесі Українки, будинок 15",algol@magelan.kh.ua/0577660801,6310136300,705.5,603.565,0.015,0.0,0.55,603.0
36227497,Кіровська філія ТОВ «НВФ «Урожай»,"Черкаська область, Корсунь-Шевченківський район, с. Корнилівка, вул. Шкільна, 4",a.osokin@mhp.com.ua/067-607-68-44,7122583701,704.83,3.611,0.127,0.0,1.354,2.13
0033541383,"Івано-Франківська філія Товариства з обмеженою відповідальністю ""Будмакс""","76018, м. Івано-Франківськ, вул. Дж. Дудаєва, 31-А",info.if@budmax.ua/0342-50-65-50,2610100000,704.8,6.199999999999999,0.0,1.4,0.0,4.8
20879610,ПП “РЕМ”,"54055, м. Миколаїв, вул. Млинна, 21-а.",nikavto2017@gmail.com/0512-47-37-43,4810136300,704.59,21.297000000000004,0.032,1.035,0.13999999999999999,20.09
37601105,"Комунальне підприємство Білопільської міської ради ""Теплосервіс Білопілля""","41800, Сумська область, м.Білопілля, вул.Соборна,87",kpteploservis@ukr.net/+380544392034,5920610100,704.5,22.367,0.0,1.367,0.0,21.0
31078208,"ТОВ ""Градобудкомплект""","18028 м. Черкаси, вул.14 грудня,6/1",gbktov@ukr.net/645672,7110136700,704.4569999999999,3.4284000000000003,0.135,0.052000000000000005,0.0044,3.237
34359005,"ТОВ ""Агроцентр ""Раївський""","49130, м. Дніпро, вул. Березинська,80",tat.mosk@ukr.net/0672962749,1210137200,704.356,34.241,0.0,0.9790000000000001,3.706,29.556
03447782,"Філія ""Славутський райавтодор"" Дочірнього підприємства ""Хмельницький облавтодор"" Відкритого акціонерного товариства ""Державна акціонерна компанія ""Автомобільні дороги України""""","30000, Хмельницька обл., м. Славута, вул. Поліська, 16",sl_avtodor@ukr.net/(03842)22428,6810600000,703.966,25.969000000000005,0.003,1.31,0.19,24.466000000000008
